City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
287,Upernavik,72.7868,-56.1549,13.24,78,97,4.41,GL,2021-04-23 07:47:20
288,Mattru,7.6244,-11.8332,75.27,93,100,1.3,SL,2021-04-23 07:47:21
289,Cabra,37.4725,-4.4421,57.99,76,100,4.16,ES,2021-04-23 07:47:21
290,Labrea,-7.2586,-64.7981,71.82,98,100,0.16,BR,2021-04-23 07:47:22
291,Kaduy,59.2,37.15,53.6,66,20,6.71,RU,2021-04-23 07:47:22
292,Ilulissat,69.2167,-51.1,32.0,47,43,9.22,GL,2021-04-23 07:47:23
293,Igarka,67.4667,86.5833,33.57,99,98,17.43,RU,2021-04-23 07:47:23
294,Touros,-5.1989,-35.4608,73.4,100,40,4.61,BR,2021-04-23 07:46:32
295,Cayenne,4.9333,-52.3333,80.01,100,75,11.68,GF,2021-04-23 07:47:24
296,Qiongshan,20.0058,110.3542,89.6,66,20,8.95,CN,2021-04-23 07:47:24
297,Ducheng,23.2373,111.5317,88.93,58,97,2.59,CN,2021-04-23 07:47:25
298,Harper,4.375,-7.7169,81.12,84,100,5.99,LR,2021-04-23 07:47:25
299,Pisco,-13.7,-76.2167,64.4,88,0,10.36,PE,2021-04-23 07:47:26
300,Torre Del Campo,37.7705,-3.8973,61.0,74,100,1.01,ES,2021-04-23 07:47:26
301,Strezhevoy,60.7333,77.5889,48.2,31,0,15.66,RU,2021-04-23 07:47:26
302,Black River,18.0264,-77.8487,78.8,69,20,2.3,JM,2021-04-23 07:47:27
303,Samarai,-10.6167,150.6667,83.21,75,100,6.53,PG,2021-04-23 07:47:27
304,Fortuna,40.5982,-124.1573,48.99,100,90,6.91,US,2021-04-23 07:47:28
305,Nanakuli,21.3906,-158.1547,73.4,68,1,3.44,US,2021-04-23 07:47:28
306,Turtas,58.9417,69.1325,55.17,43,100,12.44,RU,2021-04-23 07:47:29
307,Lata,40.1629,-8.3327,59.0,87,100,7.36,PT,2021-04-23 07:47:29
308,Tura,25.5198,90.2201,92.98,20,0,7.92,IN,2021-04-23 07:47:29
309,Gewane,10.1664,40.6453,91.26,36,12,5.03,ET,2021-04-23 07:47:30
310,Halifax,44.6453,-63.5724,35.6,60,88,23.02,CA,2021-04-23 07:47:17
311,Rochegda,62.8,43.25,53.71,62,18,9.31,RU,2021-04-23 07:47:30
312,Grajewo,53.6473,22.4554,43.29,56,75,17.78,PL,2021-04-23 07:47:31
313,Vigrestad,58.5667,5.7,42.01,87,97,3.0,NO,2021-04-23 07:47:31
314,San Carlos,9.6612,-68.5827,75.85,75,69,2.84,VE,2021-04-23 07:47:32
315,Senanga,-16.1167,23.2667,77.92,43,0,7.38,ZM,2021-04-23 07:47:32
316,Mayor Pablo Lagerenza,-19.9309,-60.7718,74.93,71,9,3.85,PY,2021-04-23 07:47:33
317,Pato Branco,-26.2286,-52.6706,53.74,82,98,3.8,BR,2021-04-23 07:47:33
318,Republic,37.12,-93.4802,46.99,87,90,3.44,US,2021-04-23 07:47:33
319,Bethel,41.3712,-73.414,37.4,56,1,5.75,US,2021-04-23 07:47:34
320,Anuradhapura,8.3565,80.4173,90.16,54,91,8.48,LK,2021-04-23 07:47:34
321,Krasnoselkup,65.7,82.4667,33.73,99,81,20.54,RU,2021-04-23 07:47:35
322,Filiatra,37.15,21.5833,69.8,32,20,4.52,GR,2021-04-23 07:47:35
323,Nago,26.5881,127.9761,69.8,94,1,32.21,JP,2021-04-23 07:47:36
324,Loandjili,-4.7561,11.8578,75.15,92,100,7.47,CG,2021-04-23 07:47:36
325,Enshi,30.3,109.4833,67.62,91,99,1.1,CN,2021-04-23 07:47:36
326,Ketchikan,55.3422,-131.6461,44.6,61,1,5.75,US,2021-04-23 07:47:37
327,Cherskiy,68.75,161.3,12.24,92,93,7.16,RU,2021-04-23 07:47:37
328,Port Macquarie,-31.4333,152.9167,57.99,72,0,4.16,AU,2021-04-23 07:47:38
329,Zalantun,48.0,122.7167,52.05,41,41,13.71,CN,2021-04-23 07:47:38
330,Paramonga,-10.6667,-77.8333,66.11,89,4,6.69,PE,2021-04-23 07:47:39
331,Candido Mendes,-1.4467,-45.7167,72.57,97,79,2.89,BR,2021-04-23 07:47:39
332,Havelock,34.8791,-76.9013,45.0,81,1,5.91,US,2021-04-23 07:47:39
333,Daru,-9.0763,143.2092,81.9,78,83,5.55,PG,2021-04-23 07:47:40
334,Nadym,65.5333,72.5167,35.19,100,100,18.54,RU,2021-04-23 07:43:20
335,Hervey Bay,-25.2986,152.8535,70.0,56,1,1.01,AU,2021-04-23 07:47:40
336,Ewa Beach,21.3156,-158.0072,75.2,68,1,3.44,US,2021-04-23 07:47:41
337,Grindavik,63.8424,-22.4338,44.6,81,90,25.32,IS,2021-04-23 07:47:41
338,Weiz,47.2167,15.6167,52.0,71,6,1.99,AT,2021-04-23 07:47:42
339,Peniche,39.3558,-9.3811,60.01,81,100,14.0,PT,2021-04-23 07:47:42
340,Venice,27.0998,-82.4543,64.0,94,20,11.5,US,2021-04-23 07:47:43
341,Kazanskoye,55.6448,69.235,50.61,36,100,15.79,RU,2021-04-23 07:47:43
342,Brigantine,39.4101,-74.3646,41.0,45,1,10.36,US,2021-04-23 07:47:43
343,Itoman,26.1247,127.6694,69.8,88,75,29.93,JP,2021-04-23 07:47:44
344,Half Moon Bay,37.4636,-122.4286,51.01,87,90,5.75,US,2021-04-23 07:47:23
345,Usinsk,65.9939,57.5281,37.72,99,100,20.76,RU,2021-04-23 07:47:44
346,Pitimbu,-7.4706,-34.8086,73.4,100,20,1.14,BR,2021-04-23 07:47:45
347,Erseke,40.3378,20.6789,45.54,83,100,4.45,AL,2021-04-23 07:47:45
348,Antalaha,-14.9003,50.2788,76.86,91,95,5.23,MG,2021-04-23 07:47:46
349,Dunedin,-45.8742,170.5036,55.99,84,100,11.01,NZ,2021-04-23 07:46:47
350,Nikolskoye,59.7035,30.7861,45.0,65,75,8.95,RU,2021-04-23 07:47:46
351,Adrar,20.5022,-10.0711,76.1,12,0,10.76,MR,2021-04-23 07:47:47
352,Konstantinovka,49.6167,127.9833,48.11,27,100,9.44,RU,2021-04-23 07:47:47
353,Dingle,10.9995,122.6711,88.99,52,97,8.16,PH,2021-04-23 07:47:48
354,San Patricio,28.017,-97.5169,75.2,88,90,11.5,US,2021-04-23 07:47:48
355,Rovaniemi,66.5,25.7167,33.8,75,75,17.27,FI,2021-04-23 07:47:49
356,Liku,-0.7275,119.8922,83.88,76,79,5.26,ID,2021-04-23 07:47:49
357,San Quintin,30.4833,-115.95,57.29,80,51,11.23,MX,2021-04-23 07:47:50
358,Buala,-8.145,159.5921,80.06,82,89,5.1,SB,2021-04-23 07:47:51
359,Man,7.4125,-7.5538,74.3,86,98,1.77,CI,2021-04-23 07:47:51
360,Aljezur,37.3191,-8.8033,63.66,75,100,12.75,PT,2021-04-23 07:47:52
361,Mahebourg,-20.4081,57.7,78.8,83,75,5.75,MU,2021-04-23 07:46:08
362,Yulara,-25.2406,130.9889,78.8,24,3,10.36,AU,2021-04-23 07:47:52
363,Tateyama,34.9833,139.8667,64.0,55,75,6.91,JP,2021-04-23 07:47:53
364,El Ocotito,17.25,-99.5667,70.75,49,100,2.68,MX,2021-04-23 07:47:53
365,Edd,13.9297,41.6925,95.81,36,0,16.06,ER,2021-04-23 07:47:54
366,Moyo,3.6609,31.7247,81.09,54,99,7.99,UG,2021-04-23 07:47:54
367,Okha,53.5739,142.9478,33.75,85,100,9.73,RU,2021-04-23 07:47:55
368,Porto Walter,-8.2686,-72.7439,70.61,98,9,1.1,BR,2021-04-23 07:47:55
369,Boende,-0.2167,20.8667,78.64,75,100,4.52,CD,2021-04-23 07:47:56
370,Bardiyah,31.7561,25.0865,66.15,53,4,11.48,LY,2021-04-23 07:47:56
371,Hofn,64.2539,-15.2082,38.07,77,100,2.28,IS,2021-04-23 07:47:16
372,Mitsamiouli,-11.3847,43.2844,81.48,74,100,19.3,KM,2021-04-23 07:47:57
373,Visnes,59.3556,5.2242,42.8,81,20,10.36,NO,2021-04-23 07:47:57
374,Yumen,40.2833,97.2,53.55,27,100,25.32,CN,2021-04-23 07:47:57
375,Berbera,10.4396,45.0143,88.39,61,55,10.16,SO,2021-04-23 07:47:58
376,Karuzi,-3.125,30.1333,67.71,86,100,4.52,BI,2021-04-23 07:47:58
377,Vieux Fort,13.7167,-60.95,78.8,73,40,16.11,LC,2021-04-23 07:47:59
378,Dax,43.75,-1.1667,64.0,82,0,3.44,FR,2021-04-23 07:47:59
379,Bowen,-20.0167,148.2333,69.8,88,75,12.66,AU,2021-04-23 07:47:59
380,Kholtoson,50.2981,103.3097,31.96,68,100,9.93,RU,2021-04-23 07:48:00
381,Neepawa,50.2289,-99.4664,28.0,74,20,8.05,CA,2021-04-23 07:48:00
382,Ahuimanu,21.4447,-157.8378,75.2,69,40,11.5,US,2021-04-23 07:48:01
383,Mayo,38.8876,-76.5119,39.99,52,1,3.44,US,2021-04-23 07:48:01
384,Husavik,66.0449,-17.3389,35.6,100,0,1.14,IS,2021-04-23 07:48:02
385,Leshukonskoye,64.8989,45.7622,43.36,62,87,8.59,RU,2021-04-23 07:48:02
386,Cooma,-36.2333,149.1333,53.6,47,2,9.22,AU,2021-04-23 07:48:03
387,Tautira,-17.7333,-149.15,78.8,78,20,2.3,PF,2021-04-23 07:48:03
388,Port Hardy,50.6996,-127.4199,48.2,75,20,3.44,CA,2021-04-23 07:48:04
389,Moree,-29.4667,149.85,69.8,28,0,11.5,AU,2021-04-23 07:48:04
390,Sorland,67.667,12.6934,37.4,65,40,14.97,NO,2021-04-23 07:48:05
391,Tonj,7.2737,28.6822,88.29,46,98,5.23,SS,2021-04-23 07:48:05
392,Ancud,-41.8697,-73.8203,44.01,100,20,6.24,CL,2021-04-23 07:44:25
393,Sydney,-33.8679,151.2073,66.0,45,0,8.05,AU,2021-04-23 07:44:53
394,Broken Hill,-31.95,141.4333,66.2,37,38,6.91,AU,2021-04-23 07:48:06
395,Launceston,-41.45,147.1667,54.0,62,40,12.66,AU,2021-04-23 07:48:06
396,Biltine,14.5333,20.9167,97.99,10,44,24.83,TD,2021-04-23 07:48:07
397,Vardo,70.3705,31.1107,37.4,56,40,6.91,NO,2021-04-23 07:48:07
398,Davila,18.4726,120.5763,82.4,74,20,11.5,PH,2021-04-23 07:48:07
399,Marsh Harbour,26.5412,-77.0636,74.28,77,42,17.45,BS,2021-04-23 07:48:08
400,Boyabat,41.4689,34.7667,57.2,72,0,19.57,TR,2021-04-23 07:48:08
401,Maceio,-9.6658,-35.7353,73.4,100,0,4.61,BR,2021-04-23 07:44:24
402,Ushumun,52.7833,126.5333,42.15,23,80,14.76,RU,2021-04-23 07:48:09
403,Lamin,13.3522,-16.4339,68.0,94,0,11.18,GM,2021-04-23 07:48:09
404,Ayan,56.45,138.1667,33.78,62,0,13.38,RU,2021-04-23 07:48:10
405,Guerrero Negro,27.9769,-114.0611,57.99,79,10,14.63,MX,2021-04-23 07:48:10
406,Krasnogorsk,55.8225,37.3181,59.0,71,0,11.18,RU,2021-04-23 07:48:11
407,Litovko,49.2361,135.1742,68.0,41,98,13.0,RU,2021-04-23 07:48:11
408,Orsha,54.5153,30.4053,42.8,56,75,15.66,BY,2021-04-23 07:48:11
409,Bida,9.0833,6.0167,88.0,54,90,4.97,NG,2021-04-23 07:48:12
410,Pacasmayo,-7.4006,-79.5714,67.28,82,62,8.52,PE,2021-04-23 07:48:12
411,Kushima,31.4583,131.2333,69.8,78,75,19.57,JP,2021-04-23 07:48:13
412,Qaqortoq,60.7167,-46.0333,37.4,65,75,2.3,GL,2021-04-23 07:48:13
413,Kapit,2.0167,112.9333,94.62,38,79,3.49,MY,2021-04-23 07:48:14
414,Yining,29.0361,114.5636,76.84,65,100,4.7,CN,2021-04-23 07:48:14
415,Mundo Nuevo,18.7,-95.5,75.9,89,45,8.41,MX,2021-04-23 07:48:15
416,Marawi,7.9986,124.2928,82.0,86,85,10.0,PH,2021-04-23 07:46:15
417,Smithers,54.7804,-127.1743,33.8,69,1,2.3,CA,2021-04-23 07:48:15
418,Inuvik,68.3499,-133.7218,14.0,67,34,8.05,CA,2021-04-23 07:48:16
419,Vitim,59.4511,112.5578,35.1,89,100,10.92,RU,2021-04-23 07:48:16
420,Waddan,29.1614,16.139,83.28,16,79,18.54,LY,2021-04-23 07:48:16
421,Aguilas,37.4063,-1.5829,61.0,95,100,10.25,ES,2021-04-23 07:48:17
422,Nemuro,43.3236,145.575,42.8,70,20,6.91,JP,2021-04-23 07:48:14
423,Ushtobe,45.2514,77.9838,44.73,22,0,17.47,KZ,2021-04-23 07:48:17
424,Paamiut,61.994,-49.6678,29.82,72,1,3.89,GL,2021-04-23 07:48:18
425,Vila Franca Do Campo,37.7167,-25.4333,57.2,82,40,31.07,PT,2021-04-23 07:48:18
426,Newport,51.5877,-2.9984,46.99,72,0,1.01,GB,2021-04-23 07:48:19
427,Meulaboh,4.1363,96.1285,85.39,63,98,6.29,ID,2021-04-23 07:48:19
428,Camargo,27.6667,-105.1667,63.68,13,81,2.95,MX,2021-04-23 07:48:20
429,Olonets,60.9847,32.9698,42.93,80,100,7.61,RU,2021-04-23 07:48:20
430,Taltal,-25.4,-70.4833,59.36,84,45,1.23,CL,2021-04-23 07:48:20
431,Grants,35.1473,-107.8514,39.2,30,1,16.11,US,2021-04-23 07:48:21
432,Namatanai,-3.6667,152.4333,75.74,92,100,4.88,PG,2021-04-23 07:48:21
433,Youghal,51.95,-7.8506,48.0,90,100,15.01,IE,2021-04-23 07:48:22
434,Port-Cartier,50.0334,-66.8654,33.8,100,90,10.36,CA,2021-04-23 07:48:22
435,Sola,-13.8833,167.55,83.68,73,86,16.04,VU,2021-04-23 07:48:15
436,Villazon,-22.0866,-65.5942,43.2,41,0,1.54,BO,2021-04-23 07:48:23
437,Lakhimpur,27.95,80.7667,98.83,12,6,8.88,IN,2021-04-23 07:48:23
438,Oranjemund,-28.55,16.4333,67.12,66,0,8.03,NA,2021-04-23 07:48:24
439,Merritt Island,28.5392,-80.672,68.0,82,1,4.61,US,2021-04-23 07:48:24
440,Iquique,-20.2208,-70.1431,66.2,59,20,9.22,CL,2021-04-23 07:48:24
441,Willow Grove,40.144,-75.1157,39.99,52,1,3.44,US,2021-04-23 07:48:25
442,Carson City,39.1638,-119.7674,50.0,43,1,4.99,US,2021-04-23 07:45:06
443,Bambanglipuro,-7.95,110.2833,83.21,64,37,10.56,ID,2021-04-23 07:48:26
444,Omsukchan,62.5333,155.8,24.49,95,100,5.59,RU,2021-04-23 07:48:26
445,Makat,47.6469,53.3463,59.38,40,100,24.09,KZ,2021-04-23 07:48:27
446,Zapolyarnyy,69.4154,30.8136,35.6,75,40,4.61,RU,2021-04-23 07:48:27
447,Maniitsoq,65.4167,-52.9,27.1,66,74,8.39,GL,2021-04-23 07:48:28
448,Clarence Town,-32.5833,151.7833,64.4,48,0,3.44,AU,2021-04-23 07:48:28
449,Paso De Los Toros,-32.8167,-56.5167,60.62,83,0,11.52,UY,2021-04-23 07:46:10
450,Rochelle,46.25,-1.0,59.0,58,0,10.36,FR,2021-04-23 07:48:29
451,Ixcatepec,21.2,-97.95,71.29,92,85,0.92,MX,2021-04-23 07:48:29
452,Aripuana,-9.1667,-60.6333,70.25,98,37,1.21,BR,2021-04-23 07:48:30
453,Rajula,21.05,71.4333,96.08,28,70,10.92,IN,2021-04-23 07:48:30
454,Bafut,6.0833,10.1,72.95,71,100,1.01,CM,2021-04-23 07:48:30
455,Moerai,-22.4333,-151.3333,77.59,61,40,17.43,PF,2021-04-23 07:48:31
456,Novyy Urgal,51.0736,132.5642,49.3,34,100,10.65,RU,2021-04-23 07:48:31
457,Yerbogachen,61.2767,108.0108,36.14,73,100,10.83,RU,2021-04-23 07:48:32
458,Eregli,37.5133,34.0467,63.84,22,56,3.91,TR,2021-04-23 07:48:32
459,Tambura,5.6,27.4667,85.14,53,50,6.42,SS,2021-04-23 07:48:32
460,Pangnirtung,66.1451,-65.7125,23.92,81,100,3.04,CA,2021-04-23 07:48:33
461,Auki,-8.7676,160.7034,79.07,85,60,3.49,SB,2021-04-23 07:48:33
462,Khasan,42.4308,130.6434,50.67,67,100,5.68,RU,2021-04-23 07:48:34
463,Cidreira,-30.1811,-50.2056,67.44,81,41,11.34,BR,2021-04-23 07:48:34
464,Kibre Mengist,5.8833,38.9833,75.25,51,74,4.14,ET,2021-04-23 07:48:35
465,Ilobu,7.8333,4.4833,75.2,88,0,5.75,NG,2021-04-23 07:48:35
466,Zhigansk,66.7697,123.3711,26.83,76,97,3.02,RU,2021-04-23 07:48:36
467,Pahrump,36.2083,-115.9839,62.01,16,73,5.01,US,2021-04-23 07:48:36
468,Presidencia Roque Saenz Pena,-26.7852,-60.4388,63.0,98,68,1.99,AR,2021-04-23 07:48:36
469,Kabul,34.5,69.4167,68.0,8,0,5.75,AF,2021-04-23 07:48:37
470,Whitehorse,60.7161,-135.0538,33.8,55,1,4.61,CA,2021-04-23 07:45:08
471,Mandalgovi,45.7625,106.2708,62.26,29,70,19.37,MN,2021-04-23 07:48:37
472,Turayf,31.6725,38.6637,78.8,21,75,20.71,SA,2021-04-23 07:48:38
473,Gushikawa,26.3544,127.8686,69.8,94,1,32.21,JP,2021-04-23 07:48:38
474,Merauke,-8.4667,140.3333,82.65,79,86,5.95,ID,2021-04-23 07:48:39
475,Gladstone,-23.85,151.25,71.6,64,100,3.44,AU,2021-04-23 07:48:39
476,Rawson,-43.3002,-65.1023,55.45,81,54,8.48,AR,2021-04-23 07:48:39
477,Havre-Saint-Pierre,50.2334,-63.5986,33.8,93,90,13.8,CA,2021-04-23 07:48:00
478,Villa Carlos Paz,-31.4241,-64.4978,64.0,92,100,4.0,AR,2021-04-23 07:48:40
479,Xai-Xai,-25.0519,33.6442,77.22,57,11,4.54,MZ,2021-04-23 07:48:40
480,Boralday,43.3578,76.8594,48.2,34,40,13.42,KZ,2021-04-23 07:48:41
481,Huntsville,34.7304,-86.5861,46.99,81,75,3.78,US,2021-04-23 07:44:00
482,Riyadh,24.6877,46.7219,95.0,10,0,5.75,SA,2021-04-23 07:44:51
483,Concarneau,47.875,-3.9225,57.2,51,0,9.22,FR,2021-04-23 07:48:42
484,Kamenka,51.3223,42.7678,53.01,82,100,7.87,RU,2021-04-23 07:48:42
485,Chapais,49.7834,-74.8492,24.8,68,1,8.05,CA,2021-04-23 07:48:43
486,Sao Joao Da Barra,-21.6403,-41.0511,66.11,89,0,8.21,BR,2021-04-23 07:48:43
487,Seddon,-37.8068,144.8916,61.0,63,90,11.5,AU,2021-04-23 07:48:43
488,Kempele,64.9131,25.5034,37.4,100,90,11.5,FI,2021-04-23 07:48:44
489,Tucupita,9.0622,-62.051,70.66,98,25,2.73,VE,2021-04-23 07:48:44
490,Syracuse,37.0881,15.2792,62.6,88,75,12.66,IT,2021-04-23 07:48:45
491,Nefteyugansk,61.0998,72.6035,50.0,37,0,17.9,RU,2021-04-23 07:48:45
492,Sovetskiy,61.3614,63.5842,40.86,93,100,7.18,RU,2021-04-23 07:48:45
493,Karratha,-20.7377,116.8463,87.85,25,2,12.71,AU,2021-04-23 07:48:46
494,Torbay,47.6666,-52.7314,36.0,93,90,25.32,CA,2021-04-23 07:48:46
495,Yar-Sale,66.8333,70.8333,34.88,100,95,15.14,RU,2021-04-23 07:48:47
496,Vaitape,-16.5167,-151.75,80.64,75,23,15.64,PF,2021-04-23 07:48:47
497,Isiro,2.7739,27.616,82.81,53,89,3.4,CD,2021-04-23 07:48:48
498,Vila Velha,-20.3297,-40.2925,68.0,88,20,3.44,BR,2021-04-23 07:48:48
499,Henties Bay,-22.116,14.2845,66.0,89,12,3.0,NA,2021-04-23 07:48:48
500,Marquette,46.5333,-87.6335,44.01,57,12,8.99,US,2021-04-23 07:45:27
501,Sao Jose Da Coroa Grande,-8.8978,-35.1478,76.53,86,14,1.9,BR,2021-04-23 07:48:49
502,Metro,-5.1131,105.3067,87.17,60,92,10.85,ID,2021-04-23 07:48:49
503,Avera,33.194,-82.5271,39.0,50,1,4.61,US,2021-04-23 07:48:50
504,Ouadda,8.0777,22.4007,90.14,39,28,9.37,CF,2021-04-23 07:48:50
505,Jacareacanga,-6.2222,-57.7528,70.5,99,69,0.2,BR,2021-04-23 07:48:51
506,Yuli,9.6989,10.2744,89.64,50,84,8.01,NG,2021-04-23 07:48:51
507,Roald,62.5833,6.1333,39.2,70,75,11.5,NO,2021-04-23 07:48:51
508,Lujiang,31.2581,117.2817,73.99,53,20,8.95,CN,2021-04-23 07:48:52
509,Vanderhoof,54.0166,-124.0198,30.83,61,0,3.31,CA,2021-04-23 07:48:52
510,Krasnofarfornyy,59.1364,31.8502,46.31,59,100,10.83,RU,2021-04-23 07:48:53
511,Simao,22.7886,100.9748,94.84,16,3,8.77,CN,2021-04-23 07:48:53
512,Urusha,54.05,122.9,38.48,32,7,9.04,RU,2021-04-23 07:48:54
513,Abong Mbang,3.9833,13.1833,78.87,66,99,3.56,CM,2021-04-23 07:48:54
514,Kaniama,-7.5667,24.1833,77.18,71,8,5.73,CD,2021-04-23 07:48:55
515,Guapore,-28.8456,-51.8903,57.0,96,52,1.57,BR,2021-04-23 07:48:55
516,Guaratinga,-16.5667,-39.5667,71.6,94,40,4.61,BR,2021-04-23 07:48:55
517,Bose,45.4612,8.0137,60.01,54,6,4.23,IT,2021-04-23 07:48:56
518,Waingapu,-9.6567,120.2641,82.78,69,0,5.73,ID,2021-04-23 07:48:56
519,Dzhankoy,45.7167,34.4,61.65,45,100,7.18,UA,2021-04-23 07:48:57
520,Teya,60.3778,92.6267,40.82,65,45,2.62,RU,2021-04-23 07:48:57
521,Taungdwingyi,20.0167,95.55,104.88,19,0,7.29,MM,2021-04-23 07:48:58
522,Itaobim,-16.5667,-41.8333,66.38,89,33,1.57,BR,2021-04-23 07:48:58
523,Teahupoo,-17.8333,-149.2667,78.8,78,20,2.3,PF,2021-04-23 07:48:59
524,Adra,36.7496,-3.0206,64.4,63,75,13.8,ES,2021-04-23 07:48:59
525,Traralgon,-38.1833,146.5333,55.99,82,93,3.0,AU,2021-04-23 07:49:00
526,Yantal,56.8471,105.2542,41.43,46,6,6.67,RU,2021-04-23 07:49:00
527,Padang,-0.9492,100.3543,87.8,62,40,5.75,ID,2021-04-23 07:44:51
528,Cherkasskoye,52.4333,47.2167,55.99,63,100,8.21,RU,2021-04-23 07:49:01
529,Ellensburg,46.9965,-120.5479,48.2,61,1,8.39,US,2021-04-23 07:46:14
530,Cabedelo,-6.9811,-34.8339,73.4,100,20,1.14,BR,2021-04-23 07:49:01
531,Necochea,-38.5473,-58.7368,60.01,98,100,1.01,AR,2021-04-23 07:49:02
532,Acapulco,16.8634,-99.8901,78.33,53,82,3.67,MX,2021-04-23 07:49:02
533,Quatre Cocos,-20.2078,57.7625,82.0,83,75,5.75,MU,2021-04-23 07:49:02
534,Venustiano Carranza,19.43,-99.0992,66.2,26,20,4.52,MX,2021-04-23 07:46:04
535,Venado Tuerto,-33.7456,-61.9688,62.01,99,98,4.0,AR,2021-04-23 07:49:03
536,Tres Palos,18.1833,-101.6167,71.64,37,83,3.31,MX,2021-04-23 07:49:03
537,Hamilton,39.1834,-84.5333,36.0,75,20,3.44,US,2021-04-23 07:48:43
538,Vanimo,-2.6741,141.3028,81.25,84,100,5.84,PG,2021-04-23 07:49:04
539,Ekibastuz,51.6667,75.3667,43.45,30,6,6.58,KZ,2021-04-23 07:49:04
540,Saint-Georges,12.0564,-61.7485,80.6,78,20,20.71,GD,2021-04-23 07:49:05
541,Jeremie,18.65,-74.1167,75.87,82,21,1.81,HT,2021-04-23 07:49:05
542,North Bend,43.4065,-124.2243,45.0,93,75,5.75,US,2021-04-23 07:49:06
543,Aklavik,68.2191,-135.0107,14.0,67,88,8.05,CA,2021-04-23 07:49:06
544,Sibiti,-3.6819,13.3499,71.98,90,100,3.4,CG,2021-04-23 07:49:07
545,Ambon,-3.6954,128.1814,89.6,66,40,5.75,ID,2021-04-23 07:49:07
546,Dergachi,51.2328,48.7659,53.71,62,100,13.02,RU,2021-04-23 07:49:07
547,Kathmandu,27.7167,85.3167,35.6,100,20,10.36,NP,2021-04-23 07:49:08
548,Muros,42.7762,-9.0603,55.0,94,100,6.29,ES,2021-04-23 07:49:08
549,Fukue,32.6881,128.8419,68.0,56,0,5.75,JP,2021-04-23 07:49:09
550,Mbaiki,3.8678,17.9892,80.1,71,93,4.0,CF,2021-04-23 07:49:09
551,Yenotayevka,47.2456,47.0281,64.0,55,100,1.01,RU,2021-04-23 07:49:09
552,Sarmanovo,55.2553,52.5891,51.8,58,0,6.71,RU,2021-04-23 07:49:10
553,Hope,33.6671,-93.5916,55.0,51,100,1.99,US,2021-04-23 07:49:10
554,Pitanga,-24.7572,-51.7614,51.22,97,69,4.14,BR,2021-04-23 07:48:00
555,Rochester,43.1548,-77.6156,37.0,64,1,9.22,US,2021-04-23 07:47:59
556,Malaya Vishera,58.8454,32.2222,45.93,60,100,10.25,RU,2021-04-23 07:49:11
557,Haines Junction,60.7522,-137.5108,26.6,80,7,1.14,CA,2021-04-23 07:49:11
558,Sterling,39.0062,-77.4286,37.0,75,20,4.61,US,2021-04-23 07:49:12
559,Dalnegorsk,44.5604,135.5701,68.72,37,100,7.72,RU,2021-04-23 07:49:12
